ingredient_seq,ingredient_code,ingredient_name
2360,M084729,브롬화시메트로피움
2361,M084730,바닐린후레바
2362,M084733,포비돈PF17
2363,M084734,풀루란
2364,M084735,펠로디핀
2365,M084736,폴리옥시에칠렌올레일에텔
2366,M084740,폴리옥실35카스터오일
2367,M084746,페퍼민트미크론비5010
2368,M084752,히스타민2염산염
2369,M084754,홍삼30%에탄올건조엑스
2370,M084756,현초가루
2371,M084766,유드라짓L30-D55
2372,M084767,아데노실코발라민
2373,M084778,스킨케어4263
2374,M084786,플로목세프나트륨
2375,M084787,푸마르산철60%
2376,M084791,플럼향후레쉬
2377,M084806,한천가루
2378,M084809,인삼30%에탄올엑스
2379,M084816,비타민D3과립
2380,M084817,보우케이향
2381,M084832,길경엑스산
2382,M084835,구연산트리에칠
2383,M084842,바키늄미르틸루스열매건조가루
2384,M084847,백자인거유
2385,M084857,세토스테아릴알코올
2386,M084858,시녹시캄
2387,M084873,세포디짐나트륨
2388,M084874,소디움라우릴에테르설페이트
2389,M084880,스트렙토키나제ㆍ스트렙토도르나제분말
2390,M084884,인삼30%에탄올엑스
2391,M084888,알루미늄-마그네슘-실리코폴리하이드레이트
2392,M084890,옥사프로진
2393,M084893,아비셀RC-591
2394,M084895,음양곽10%에탄올유동엑스
2395,M084905,애프리코트엣센스
2396,M084914,염산로메플록사신
2397,M084927,제피아스코르빈산96%Type SC
2398,M084932,증류아세틸화모노글리세라이드
2399,M084936,장티푸스Ty21a주생균
2400,M084938,알코올
2401,M084941,제라니움유
2402,M084944,진피가루
2403,M084947,창출10%에탄올유동엑스
2404,M084957,침향가루
2405,M084964,알로에카펜시스
2406,M084969,아세폰산메칠프레드니솔론
2407,M084972,암모니오메타아크릴산공중합체
2408,M084977,아세로라향
2409,M084979,카모이신
2410,M084984,카제인가수분해물
2411,M084986,코코넛패티액시드디에탄올아미드
2412,M084987,카보플라틴
2413,M084994,크레모포RH40
2414,M084995,커프림
2415,M084999,카보머934피
2416,M085003,카산드라놀
2417,M085022,테르비나핀
2418,M085033,오파드라이화이트
2419,M085036,염산딜티아젬60밀리그람서방형삼층정3정
2420,M085039,아카보즈
2421,M085040,에탄올94W/W%
2422,M085041,아미노초산1ㆍ5V/V%
2423,M085045,페린도프릴제3부틸아민
2424,M085046,프로필파라벤
2425,M085047,플루마제닐
2426,M085058,포시노프릴나트륨
2427,M085059,피라루비신
2428,M085066,페닐알라닌
2429,M085068,파우더산옐로우넘버1732
2430,M085072,팔미틴산레티놀250CWS
2431,M085082,허브향-에이
2432,M085085,히드리스벤조일퍼옥시드
2433,M085086,황정30%에탄올유동엑스
2434,M085093,황백엑스산
2435,M085097,황산제일철
2436,M085099,회향70%에탄올틴크
2437,M085108,아스페르길루스추출물
2438,M085111,아시피목스
2439,M085119,용각산향
2440,M085126,이소프로필메칠페놀
2441,M085139,경미
2442,M085140,건조전분페이스트
2443,M085143,간장엑스
2444,M085144,개자
2445,M085149,구연산일수화물
2446,M085155,시클로피록스올아민
2447,M085156,글루콘산구리
2448,M085158,감마아미노부티르산
2449,M085159,세프프로질
2450,M085161,글루타민산
2451,M085177,원지강제
2452,M085178,오파드라이OY8859
2453,M085184,이염기성인산칼슘이수화물
2454,M085197,영묘향
2455,M085203,프리마에이
2456,M085204,피록시캄베타-싸이클로덱스트린
2457,M085206,프탈산히드록시프로필메칠셀룰로오즈200731
2458,M085212,플루란
2459,M085217,펜타스타치
2460,M085225,포스포마이신트로메탐올
2461,M085227,폴리쿼터늄-7
2462,M085228,시클로피록스
2463,M085229,포도엣센스
2464,M085249,모클로베미드
2465,M085252,메노트로핀
2466,M085256,밀크코튼
2467,M085271,메타중아황산칼륨
2468,M085273,스테비온100에스
2469,M085275,프탈산히드록시프로필셀룰로오스
2470,M085282,사이클로스포린
2471,M085283,산화티타늄
2472,M085284,산치인
2473,M085288,백가시나무엑스
2474,M085293,부틸레이트히드록시아니솔
2475,M085294,부틸화히드록시톨루엔
2476,M085296,부틸히드록시아니솔
2477,M085303,박하크림
2478,M085304,브롬화수소산시탈로프람
2479,M085306,베타카로틴30%현탁액
2480,M085319,오두
2481,M085321,염산테르비나핀
2482,M085324,옥시라세탐
2483,M085332,옥살산
2484,M085333,알프로스타딜알파덱스
2485,M085337,에바스틴
2486,M085338,아지스로마이신
2487,M085339,원지30%에탄올유동엑스
2488,M085340,염산설트랄린
2489,M085342,알파시클로덱스트린
2490,M085347,염산오르니친
2491,M085348,육두구가루
2492,M085375,히드록시에칠전분
2493,M085378,플루오로메토론
2494,M085381,호박산단백철
2495,M085382,행인30%에탄올엑스
2496,M085383,히프로멜로스
2497,M085391,황련해독탕건조엑스
2498,M085397,히드록시우레아
2499,M085408,디엘알파토코페롤
2500,M085412,디플루니살
2501,M085416,닥티노마이신
2502,M085422,독시플루리딘
2503,M085424,디발프로엑스나트륨입자
2504,M085431,당약가루
2505,M085432,디나트륨인산덱사메타손
2506,M085433,디에스에스과립
2507,M085438,소디움메칠히드록시벤조에이트
2508,M085441,세보플루란
2509,M085442,수두사람면역글로불린
2510,M085444,호박산젤라틴
2511,M085445,향갈탕연조엑스
2512,M085453,합성파라핀
2513,M085456,쉘락
2514,M085458,스트로베리후레바T-6653
2515,M085464,세프부페라존나트륨
2516,M085468,감초유동엑스
2517,M085469,고추가루
2518,M085471,건조피토나디온5%
2519,M085483,건강30%에탄올유동엑스
2520,M085491,건조난백분말
2521,M085500,건조밀봉독
2522,M085503,갈근탕건조엑스
2523,M085504,염산미톡산트론
2524,M085508,우슬지침
2525,M085515,엘카토닌
2526,M085529,이오파미돌
2527,M085539,니아오울리유
2528,M085540,닐바디핀
2529,M085541,나디플록사신
2530,M085545,네모나프리드
2531,M085551,나파디실산아클라토늄
2532,M085553,녹각교
2533,M085561,이옥사글린산
2534,M085562,이옥시탈라민산
2535,M085564,이오프로마이드
2536,M085565,시클로스포린
2537,M085577,록소프로펜나트륨
2538,M085578,란소프라졸
2539,M085581,레소르신
2540,M085584,레보플록사신
2541,M085586,라모트리진
2542,M085591,라임에센스
2543,M085595,말레인산돔페리돈
2544,M085598,목소니딘
2545,M085601,모노말산엘리신
2546,M085603,매실향
2547,M085605,무수초산나트륨
2548,M085612,브롬화티퀴쥼
2549,M085615,비오디아스타제700G
2550,M085622,48ㆍ15%테오필린지속성과립
2551,M085624,5-일질산이소소르비드20%
2552,M085635,사바라실엑스
2553,M085636,시프로피브레이트
2554,M085643,시호가루
2555,M085649,수용성만다린유306/3
2556,M085650,세프포독심프록세틸
2557,M085660,염산암브록솔제피펠렛
2558,M085675,세프디토렌피복실
2559,M085679,세프테람피복실
2560,M085680,세프티족심나트륨
2561,M085699,저령가루
2562,M085701,클라부란산칼륨ㆍ티카실린나트륨혼합물
2563,M085702,코카미도프로필베타인
2564,M085703,콜린알포세레이트
2565,M085706,코포비돈
2566,M085725,클래리스로마이신
2567,M085731,카르베딜롤
2568,M085737,치자초
2569,M085739,철단백추출물수화글리세린액
2570,M085741,체리미크론
2571,M085742,천궁연조엑스
2572,M085745,체리향스위트
2573,M085746,창출30%에탄올유동엑스
2574,M085747,트란돌라프릴
2575,M085752,티이에이-코코일글루타메이트
2576,M085753,트리플루리딘
2577,M085754,트리플루살
2578,M085755,테오필린지속성제피과립
2579,M085757,티니벨리센나열매가루
2580,M085764,택사주침
2581,M085767,트리이소프로판올아민
2582,M085768,토피소팜
2583,M085770,탐스로신서방립
2584,M085772,옥수수향
2585,M085775,오파드라이화이트 OY-C-7000A
2586,M085777,이포스파마이드
2587,M085778,엘염산오르니친
2588,M085786,전분글리콜산나트륨
2589,M085801,폴리에칠렌글리콜-7-글리세릴코코에이트
2590,M085810,아피필
2591,M085811,알마퍼퓸82855
2592,M085813,염산부피바카인일수화물
2593,M085818,암모니오메타크릴레이트코폴리머TYPE-A
2594,M085819,암모니오메타크릴레이트코폴리머TYPE-B
2595,M085821,염산알푸조신
2596,M086008,구연산수화물
2597,M086010,고과당55
2598,M086012,가바펜틴
2599,M086013,간장추출엑스
2600,M086018,갈근탕연조엑스
2601,M086020,글루카곤
2602,M086023,골쇄보
2603,M086024,글리메피리드
2604,M086026,글루콘산철
2605,M086027,구연산나트륨이수화물
2606,M086028,규산나트륨용액
2607,M086029,가공부자
2608,M086031,고형파라핀
2609,M086033,고무계점착용액
2610,M086035,고형반합성글리세리드
2611,M086037,글리세릴모노스테아레이트
2612,M086039,경질산화마그네슘
2613,M086041,글리세롤모노올레이트
2614,M086042,구연산알베린
2615,M086043,계마각반탕연조엑스
2616,M086048,건조인산이수소나트륨
2617,M086056,오파드라이200200F665013갈색
2618,M086103,니스과립디
2619,M086104,니스과립C-2
2620,M086106,나드로파린칼슘
2621,M086112,네오헤스페리딘디히드로칼콘
2622,M086114,녹두
2623,M086116,농축콜레칼시페롤
2624,M086117,니코틴
2625,M086118,건조전호화전분
2626,M086119,남천실연조엑스
2627,M086203,데스플루란
2628,M086205,디클로페낙디에칠암모늄
2629,M086212,대두유
2630,M086213,다카르바진
2631,M086214,디오마그나이트
2632,M086217,다미아나엽엑스
2633,M086219,달테파린나트륨
2634,M086220,도타
2635,M086227,덱스트란110
2636,M086240,디히드로에르고타민메실레이트
2637,M086243,드링크후레바-SP
2638,M086301,락토민
2639,M086302,루디프레스
2640,M086307,로자탄칼륨
2641,M086308,로코트질산치아민33ㆍ3%
2642,M086310,리스페리돈
2643,M086312,렌티난
2644,M086320,라놀린유
2645,M086325,라노코나졸
2646,M086327,라우릴황산나트륨액
2647,M086329,레몬향분말
2648,M086332,라미부딘
2649,M086403,멘톨후라보노MSW
2650,M086404,미네랄오일
2651,M086405,메론향
2652,M086407,콜로이드성무수이산화규소
2653,M086408,마크로골400
2654,M086409,메타졸아마이드
2655,M086414,말산
2656,M086415,무수인산나트륨
2657,M086417,마크로골600
2658,M086418,미조리빈
2659,M086420,무수인산수소나트륨
2660,M086422,메칠렌클로라이드
2661,M086424,무이라푸아마목부가루
2662,M086428,메칠파라벤나트륨
2663,M086429,미분화프로게스테론
2664,M086439,멜록시캄
2665,M086440,메타아크릴산코폴리머LD
2666,M086443,마크로골
2667,M086444,무수알코올
2668,M086445,물건조엑스
2669,M086447,모노엔디글리세라이드
2670,M086451,멘톨향
2671,M086452,모노스테아린산글리세린40-50
2672,M086457,메타크릴산코폴리머TYPEA
2673,M086460,마우스워시후레바
2674,M086503,벌꿀향
2675,M086505,벤젠설폰산액32%
2676,M086506,분획야자유
2677,M086507,백색농축물YS-1-18043
2678,M086508,바실루스서브틸리스균ㆍ스트렙토코카스페시움균배양물
2679,M086510,보중익기탕건조엑스
2680,M086511,반하사심탕건조엑스
2681,M086512,배농산급탕건조엑스
2682,M086520,벤조나테이트
2683,M086522,복령연조엑스
2684,M086524,볼도유동엑스
2685,M086526,박하향코튼
2686,M086527,박하향349
2687,M086528,벨라돈나총알칼로이드
2688,M086530,비피더스균
2689,M086531,비에취티
2690,M086534,부플로메딜인산피리독살
2691,M086537,마늘유
2692,M086538,분무건조아시트레틴25%
2693,M086541,바닐라향A
2694,M086543,바닐라후레이바ZKF-95147
2695,M086544,백색혼단트
2696,M086545,보트롭스자라라카독액의혈액응고촉진효소분획물
2697,M086546,베타카로틴20%과립
2698,M086550,베헤닐알코올
2699,M086601,생강가루
2700,M086602,실리콘현탁액30%(LS-300)
2701,M086603,쌍화탕연조엑스
2702,M086610,소시호탕건조엑스
2703,M086613,셀룰라제AP3 III
2704,M086623,스위트-톤향
2705,M086624,시클로덱스트린
2706,M086629,살구후레바
2707,M086630,스트렙토코카스페시움스트레인세르넬레68균ME
2708,M086634,소의폐추출물
2709,M086635,소청룡탕연조엑스
2710,M086642,사향초유동엑스
2711,M086646,소마트로핀
2712,M086651,산화가돌리늄
2713,M086652,수크로스
2714,M086653,송아지흉선건조추출물
2715,M086656,수침건조엑스
2716,M086659,소디움아자이드
2717,M086662,셀룰라아제AP3
2718,M086668,스테비텐-후레쉬
2719,M086669,샴펜사이다향
2720,M086672,실리코나이즈드폴리에스테르필름
2721,M086673,수산화나트륨50%
2722,M086680,쉘락에이
2723,M086689,솝티잔378
2724,M086690,소르비톨
2725,M086692,시아노코발라민
2726,M086694,아세트산나트륨
2727,M086695,스티렌ㆍ이소프렌ㆍ스티렌블럭공중합체
2728,M086696,십전대보탕연조엑스
2729,M086697,스트로베리엣센스에스
2730,M086701,사람피브리노겐농축물
2731,M086710,오파그로스NA-7150
2732,M086712,인진호탕건조엑스
2733,M086725,유당일수화물
2734,M086726,오파드라이OY-C-3510
2735,M086730,압축성백당
2736,M086731,오파드라이OY-S-24903
2737,M086743,염산온단세트론이수화물
2738,M086744,오파스프레이M-1-8429
2739,M086745,에르도스테인
2740,M086749,오파드리백색YS-1-7027
2741,M086752,안중산건조엑스
2742,M086753,육미지황탕건조엑스
2743,M086757,염산몰린돈
2744,M086761,오미자연조엑스
2745,M086763,에탄올96%
2746,M086765,옥스카르바제핀
2747,M086769,아가트로반
2748,M086772,이부프로펜제피세립
2749,M086773,연자육
2750,M086779,염산아이다루비신
2751,M086785,이오비트리돌
2752,M086786,염산트로메타몰
2753,M086787,예르바톤향
2754,M086788,인도시아닌그린
2755,M086790,알프로스타딜
2756,M086795,아목시실린나트륨ㆍ클라부란산칼륨
2757,M086797,알루미늄글리시네이트
2758,M086798,오렌지향코튼
2759,M086802,적색타임유
2760,M086807,중탄산나트륨
2761,M086809,전호화전분
2762,M086810,작약감초탕건조엑스
2763,M086811,진피건조엑스
2764,M086816,조협
2765,M086817,젤라틴용액32%
2766,M086821,제네비아50
2767,M086824,젖산나트륨액50%
2768,M086829,잘토프로펜
2769,M086831,주석산콜린
2770,M086840,죠테핀
2771,M086905,침강탄산칼륨
2772,M086907,초산메게스트롤
2773,M086912,천연오렌지향
2774,M086916,체리후레바
2775,M086918,초산데스모프레신
2776,M086920,청색1호레이크
2777,M086921,청색2호레이크
2778,M086923,치옥트산
2779,M086927,체리향A-65983
2780,M087001,콜라겐
2781,M087012,잔탄검
2782,M087020,카르보플라틴
2783,M087021,카무스틴
2784,M087022,카라멜향A-9029
2785,M087024,카라게네이트
