dca_seq,dca_name,relation_seq,dca_avoid_desc,dca_avoid,avoid_seq
1709,라미부딘,2648,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소",엠트리시타빈,11520
1710,멜록시캄,2664,신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가,메토트렉세이트,253
1711,아시트레틴,2692,두개내압 증가,독시사이클린,95
1712,아시트레틴,2692,두개내압 증가,독시사이클린,96
1713,아시트레틴,2692,두개내압 증가,독시사이클린,2325
1714,아시트레틴,2692,두개내압 증가,독시사이클린,7681
1715,아시트레틴,2692,두개내압 증가,독시사이클린,7756
1716,아시트레틴,2692,두개내압 증가,미노사이클린,7793
1717,아시트레틴,2692,두개내압 증가,테트라사이클린,7888
1718,아시트레틴,2692,간 독성,메토트렉세이트,253
1719,아시트레틴,2692,두개내압 증가,옥시테트라사이클린,7855
1720,이부프로펜,2748,혈액학적 독성,메토트렉세이트,253
1721,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,6032
1722,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7213
1723,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7783
1724,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9223
1725,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11385
1726,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13253
1727,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13655
1728,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,1029
1729,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3630
1730,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,8536
1731,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12569
1732,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,50
1733,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3747
1734,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7085
1735,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7265
1736,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7471
1737,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9395
1738,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9803
1739,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10516
1740,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11653
1741,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13249
1742,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11165
1743,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13091
1744,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,4402
1745,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7676
1746,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11961
1747,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,614
1748,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,4054
1749,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12070
1750,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,14531
1751,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10577
1752,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12822
1753,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13696
1754,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13032
1755,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13144
1756,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12411
1757,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,2603
1758,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3051
1759,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7611
1760,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12916
1761,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10802
1762,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,32
1763,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13938
1764,이오비트리돌,2751,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,14644
1765,클래리트로마이신,2801,,콜키신,3602
1766,클래리트로마이신,2801,콜키신에 대한 노출 증가 가능,콜키신,3602
1767,클래리트로마이신,2801,"pimozide의 혈중농도 상승, QT연장",피모지드,1378
1768,클래리트로마이신,2801,심실부정맥(Torsade de pointes),미졸라스틴,3348
1769,히드록시클로로퀸,2837,"심실성 부정맥, 서맥, 심장 전도장애를 포함한 심장 부정맥 위험성 증가",아미오다론,25
1770,이소소르비드,2843,혈관확장작용 증가로 저혈압 효과 상승,실데나필,3167
1771,이소소르비드,2843,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10776
1772,이소소르비드,2843,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10844
1773,딜티아젬,2857,,이바브라딘,9539
1774,이소소르비드,2858,혈관확장작용 증가로 저혈압 효과 상승,실데나필,3167
1775,이소소르비드,2858,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10776
1776,이소소르비드,2858,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10844
1777,이소트레티노인,2859,테트라사이클린 가성뇌종양 보고,테트라사이클린,7888
1778,이소트레티노인,2859,비타민A 과잉증,트레티노인,984
1779,이소트레티노인,2859,테트라사이클린 가성뇌종양 보고,미노사이클린,7793
1780,이소트레티노인,2859,테트라사이클린 가성뇌종양 보고,옥시테트라사이클린,7855
1781,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,6032
1782,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7213
1783,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7783
1784,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9223
1785,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11385
1786,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13253
1787,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13655
1788,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,1029
1789,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,4402
1790,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7676
1791,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11961
1792,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,614
1793,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,2603
1794,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3051
1795,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,4054
1796,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12070
1797,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,14531
1798,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7611
1799,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12916
1800,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3630
1801,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,8536
1802,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12569
1803,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13032
1804,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13144
1805,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10802
1806,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,32
1807,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13938
1808,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,14644
1809,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10577
1810,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12822
1811,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13696
1812,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11165
1813,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13091
1814,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12411
1815,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,50
1816,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3747
1817,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7085
1818,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7265
1819,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7471
1820,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9395
1821,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9803
1822,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10516
1823,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11653
1824,이오메프롤,2864,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13249
1825,기메라실,2882,해당 약물 병용 시 gimeracil에 의해 fluoropyrimidine 계열 약물의 대사가 감소하여 항암제의 독성이 증가 gimeracil/oteracil/tegafur 투여 중 및 종료 후 7일 간 해당 성분 투여 금기,독시플루리딘,2502
1826,기메라실,2882,해당 약물 병용 시 gimeracil에 의해 fluoropyrimidine 계열 약물의 대사가 감소하여 항암제의 독성이 증가 gimeracil/oteracil/tegafur 투여 중 및 종료 후 7일 간 해당 성분 투여 금기,카페시타빈,3363
1827,기메라실,2882,해당 약물 병용 시 gimeracil에 의해 fluoropyrimidine 계열 약물의 대사가 감소하여 항암제의 독성이 증가 gimeracil/oteracil/tegafur 투여 중 및 종료 후 7일 간 해당 성분 투여 금기,플루오로우라실,549
1828,기메라실,2882,해당 약물 병용 시 gimeracil에 의해 fluoropyrimidine 계열 약물의 대사가 감소하여 항암제의 독성이 증가 gimeracil/oteracil/tegafur 투여 중 및 종료 후 7일 간 해당 성분 투여 금기,플루오로우라실,2065
1829,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용(수면유도) 증가,조사마이신,125
1830,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,122
1831,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,123
1832,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,124
1833,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,145
1834,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7843
1835,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7844
1836,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7845
1837,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7846
1838,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,10562
1839,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,11505
1840,트리아졸람,2893,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,11884
1841,부프레노르핀,2904,"진통효과 감소, 금단증상 위험",모르핀,260
1842,부프레노르핀,2904,"진통효과 감소, 금단증상 위험",모르핀,261
1843,부프레노르핀,2904,"진통효과 감소, 금단증상 위험",모르핀,5126
1844,부프레노르핀,2904,"진통효과 감소, 금단증상 위험",모르핀,6626
1845,부프레노르핀,2904,"진통효과 감소, 금단증상 위험",모르핀,7791
1846,부프레노르핀,2904,"진통효과 감소, 금단증상 위험",모르핀,8381
1847,미다졸람,2910,진정작용이나 호흡억제를 증가 또는 연장,아타자나비르,10055
1848,미다졸람,2910,진정작용이나 호흡억제를 증가 또는 연장,아타자나비르,13084
1849,미다졸람,2910,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험",넬피나비어,2960
1850,미다졸람,2910,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험",다루나비르,12134
1851,미다졸람,2910,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험",로피나비르,12253
